"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.72599913834E+02   1.72720000000E+02  h27752.19   
   1.72594751485E+02   1.73070000000E+02  h27752.20   
   1.72529941709E+02   1.73280000000E+02  h27752.21   
   1.72235022831E+02   1.74310000000E+02  h27752.22   
   1.71660406285E+02   1.73720000000E+02  h27752.23   
   1.70028069000E+02   1.73910000000E+02  h27752.24   
   1.66023938913E+02   1.35570000000E+02  h27755.1    
   1.74327650807E+02   1.40640000000E+02  h27755.2    
   1.72368551447E+02   1.27750000000E+02  h27755.3    
   1.72168542300E+02   1.22580000000E+02  h27755.4    
   1.72835270100E+02   1.25770000000E+02  h27755.5    
   1.71516715606E+02   1.22750000000E+02  h27755.6    
   1.72371367847E+02   1.21190000000E+02  h27755.7    
   1.71261703966E+02   1.11870000000E+02  h27755.8    
   1.38389208160E+02   1.47000000000E+02  h27757.1    
   1.40816428965E+02   1.47470000000E+02  h27757.2    
   1.38898249543E+02   1.46270000000E+02  h27757.3    
   1.38530037248E+02   1.44240000000E+02  h27757.4    
   1.39039718282E+02   1.43350000000E+02  h27757.5    
   1.37864471903E+02   1.44570000000E+02  h27757.6    
   1.37740549498E+02   1.39780000000E+02  h27757.7    
   1.36601591406E+02   1.41440000000E+02  h27757.8    
   1.82583024293E+02   2.03330000000E+02  h27758.1    
   1.82339143408E+02   1.94940000000E+02  h27758.2    
   1.82166255825E+02   1.96290000000E+02  h27758.3    
   1.81761365351E+02   1.94290000000E+02  h27758.4    
   1.81326966013E+02   1.91990000000E+02  h27758.5    
   1.81217317597E+02   1.89930000000E+02  h27758.6    
   1.80672065307E+02   1.87430000000E+02  h27758.7    
   1.80165678895E+02   1.87410000000E+02  h27758.8    
   1.79826579999E+02   1.86460000000E+02  h27758.9    
   1.80369342989E+02   1.86910000000E+02  h27758.10   
   1.83549321043E+02   1.87220000000E+02  h27758.11   
   1.83725898750E+02   1.87520000000E+02  h27758.12   
   1.83756066055E+02   1.86480000000E+02  h27758.13   
   1.83748928621E+02   1.84900000000E+02  h27758.14   
   1.83040255349E+02   1.83970000000E+02  h27758.15   
   8.75511581010E+01   9.20000000000E+01  h27759.1    
   8.75294870072E+01   9.09600000000E+01  h27759.2    
   8.76257002684E+01   1.03940000000E+02  h27759.3    
   8.76298109821E+01   9.90900000000E+01  h27759.4    
   8.76200512656E+01   9.86300000000E+01  h27759.5    
   8.75784663740E+01   9.64200000000E+01  h27759.6    
   8.75261979852E+01   9.20700000000E+01  h27759.7    
   8.74532109814E+01   9.34700000000E+01  h27759.8    
   8.73971754738E+01   9.25700000000E+01  h27759.9    
   8.73445528957E+01   9.51700000000E+01  h27759.10   
   8.73020240381E+01   9.92700000000E+01  h27759.11   
   8.73370017896E+01   1.00970000000E+02  h27759.12   
   8.73828271682E+01   9.60700000000E+01  h27759.13   
   8.73407134841E+01   9.99700000000E+01  h27759.14   
   8.72987478566E+01   9.77700000000E+01  h27759.15   
   8.73619648011E+01   9.97700000000E+01  h27759.16   
   8.73826854420E+01   1.06770000000E+02  h27759.17   
   8.74298920719E+01   1.00170000000E+02  h27759.18   
   8.74767004223E+01   9.92700000000E+01  h27759.19   
   8.75194848691E+01   9.63700000000E+01  h27759.20   
   8.74887958684E+01   9.75600000000E+01  h27759.21   
   8.74492626385E+01   9.95300000000E+01  h27759.22   
   8.74077538851E+01   9.66400000000E+01  h27759.23   
   8.73911606005E+01   9.87200000000E+01  h27759.24   
   8.73813336129E+01   1.03770000000E+02  h27759.25   
   8.73883785417E+01   1.00260000000E+02  h27759.26   
   8.73982515857E+01   1.01630000000E+02  h27759.27   
   8.74084541272E+01   1.00990000000E+02  h27759.28   
   8.74173611603E+01   1.05120000000E+02  h27759.29   
   8.74245953501E+01   1.06620000000E+02  h27759.30   
   8.74345204485E+01   1.00540000000E+02  h27759.31   
   8.74453184792E+01   1.01130000000E+02  h27759.32   
   8.74572224817E+01   1.03070000000E+02  h27759.33   
   8.74664636035E+01   1.06240000000E+02  h27759.34   
   8.74733123838E+01   1.06840000000E+02  h27759.35   
   8.74804859512E+01   1.02570000000E+02  h27759.36   
   8.74865970216E+01   1.05800000000E+02  h27759.37   
   8.74926767796E+01   1.02520000000E+02  h27759.38   
   8.75031967880E+01   1.10460000000E+02  h27759.39   
   8.75101709084E+01   1.08490000000E+02  h27759.40   
   8.75151987485E+01   1.08460000000E+02  h27759.41   
   1.66693465953E+02   1.87090000000E+02  h27762.1    
   1.66693500458E+02   1.81800000000E+02  h27762.2    
   1.66427278645E+02   1.87750000000E+02  h27766.1    
   1.66430802244E+02   1.81000000000E+02  h27766.2    
   9.09540873644E+01   9.53500000000E+01  h27769.1    
   9.09554827912E+01   9.77500000000E+01  h27769.2    
   9.09584780167E+01   1.02650000000E+02  h27769.3    
   9.09617664299E+01   1.03750000000E+02  h27769.4    
   9.09651816426E+01   9.84500000000E+01  h27769.5    
   9.09688040328E+01   9.76500000000E+01  h27769.6    
   9.09725432577E+01   9.60500000000E+01  h27769.7    
   9.09762925289E+01   1.00670000000E+02  h27769.8    
   9.09791986976E+01   9.86500000000E+01  h27769.9    
   9.09820354874E+01   9.60300000000E+01  h27769.10   
   9.09849797049E+01   9.75500000000E+01  h27769.11   
   9.09879034935E+01   1.01660000000E+02  h27769.12   
   9.09909914299E+01   1.00340000000E+02  h27769.13   
   9.09941606709E+01   1.01700000000E+02  h27769.14   
   9.09974403926E+01   9.83700000000E+01  h27769.15   
   9.10006390020E+01   1.03860000000E+02  h27769.16   
   9.10032046728E+01   1.02640000000E+02  h27769.17   
   9.10057762065E+01   9.97900000000E+01  h27769.18   
   9.10091913432E+01   9.83200000000E+01  h27769.19   
   9.10125674557E+01   1.00070000000E+02  h27769.20   
   9.10162591545E+01   1.04850000000E+02  h27769.21   
   9.10196294817E+01   1.06070000000E+02  h27769.22   
   9.10225566951E+01   1.01240000000E+02  h27769.23   
   9.10259014080E+01   1.04280000000E+02  h27769.24   
   9.10291345796E+01   1.02500000000E+02  h27769.25   
   9.10435938389E+01   1.02950000000E+02  h27769.26   
   1.59645724574E+02   1.65350000000E+02  h27773.1    
   1.59435343438E+02   1.62860000000E+02  h27773.2    
   1.59117089662E+02   1.61110000000E+02  h27773.3    
   1.58905599067E+02   1.61800000000E+02  h27773.4    
   1.58699243925E+02   1.65250000000E+02  h27773.5    
   1.58690688288E+02   1.65600000000E+02  h27773.6    
   1.58687041312E+02   1.65770000000E+02  h27773.7    
   1.58671864965E+02   1.64260000000E+02  h27773.8    
   1.58647997151E+02   1.64300000000E+02  h27773.9    
   1.58595597338E+02   1.63860000000E+02  h27773.10   
   1.58422264442E+02   1.64160000000E+02  h27773.11   
   1.76698667024E+02   1.80960000000E+02  h27775.1    
   1.76056077429E+02   1.79650000000E+02  h27775.2    
   1.78005495299E+02   1.77360000000E+02  h27775.3    
   1.78028034100E+02   1.75420000000E+02  h27775.4    
   1.67835758038E+02   1.40390000000E+02  h27776.1    
   1.75386273536E+02   1.40880000000E+02  h27776.2    
   1.73548339564E+02   1.39660000000E+02  h27776.3    
   1.73366030765E+02   1.38390000000E+02  h27776.4    
   1.73997801107E+02   1.38190000000E+02  h27776.5    
   1.72745448596E+02   1.37620000000E+02  h27776.6    
   1.73558763293E+02   1.36670000000E+02  h27776.7    
   1.72519733922E+02   1.36160000000E+02  h27776.8    
   1.81243832887E+02   1.96840000000E+02  h27782.1    
   1.81067035329E+02   1.95820000000E+02  h27782.2    
   1.80802166877E+02   1.95000000000E+02  h27782.3    
   1.80688913390E+02   1.94460000000E+02  h27782.4    
   1.80598845845E+02   1.93590000000E+02  h27782.5    
   1.80516194677E+02   1.93480000000E+02  h27782.6    
   1.80034483919E+02   1.92600000000E+02  h27782.7    
   1.79585777928E+02   1.91170000000E+02  h27782.8    
   1.78955209530E+02   1.88360000000E+02  h27782.9    
   1.78573795804E+02   1.86650000000E+02  h27782.10   
   1.78278984005E+02   1.86270000000E+02  h27782.11   
   1.78035955134E+02   1.85860000000E+02  h27782.12   
   1.77836203863E+02   1.86820000000E+02  h27782.13   
   1.77596432319E+02   1.84690000000E+02  h27782.14   
   1.77231716726E+02   1.81820000000E+02  h27782.15   
   1.77110383118E+02   1.81000000000E+02  h27782.16   
   1.76413224663E+02   1.79000000000E+02  h27782.17   
   1.75768492889E+02   1.79930000000E+02  h27782.18   
   1.75174449343E+02   1.78490000000E+02  h27782.19   
   1.75842350465E+02   1.79580000000E+02  h27782.20   
   1.77842253638E+02   1.79500000000E+02  h27782.21   
   1.78119476892E+02   1.79290000000E+02  h27782.22   
   1.78202523733E+02   1.77620000000E+02  h27782.23   
   1.78221652055E+02   1.76750000000E+02  h27782.24   
   1.77241877537E+02   1.75220000000E+02  h27782.25   
   1.75637114577E+02   1.74530000000E+02  h27782.26   
   1.75396301574E+02   1.74240000000E+02  h27782.27   
   1.75256417994E+02   1.72380000000E+02  h27782.28   
   1.75137521009E+02   1.71520000000E+02  h27782.29   
   1.74491444581E+02   1.72590000000E+02  h27782.30   
   1.73553668589E+02   1.70200000000E+02  h27782.31   
   1.73344597841E+02   1.66480000000E+02  h27782.32   
   1.73202952742E+02   1.68250000000E+02  h27782.33   
   1.73073332098E+02   1.67950000000E+02  h27782.34   
   1.72066241496E+02   1.66860000000E+02  h27782.35   
   1.68810067586E+02   1.67400000000E+02  h27782.36   
   1.68271537831E+02   1.65840000000E+02  h27782.37   
   1.67999793751E+02   1.65830000000E+02  h27782.38   
   1.67771835428E+02   1.62910000000E+02  h27782.39   
   1.66198731757E+02   1.62460000000E+02  h27782.40   
   1.63370618708E+02   1.61290000000E+02  h27782.41   
   1.62865682540E+02   1.61100000000E+02  h27782.42   
   1.62533082970E+02   1.58050000000E+02  h27782.43   
   1.62259898675E+02   1.51330000000E+02  h27782.44   
   1.62651896156E+02   1.42500000000E+02  h27782.45   
   1.63771740557E+02   1.53570000000E+02  h27782.46   
   1.63552772554E+02   1.53910000000E+02  h27782.47   
   1.63251653584E+02   1.51730000000E+02  h27782.48   
   1.59128393235E+02   1.41080000000E+02  h27787.1    
   1.56329415783E+02   1.40020000000E+02  h27787.2    
   1.56356095502E+02   1.38710000000E+02  h27787.3    
   1.57178001898E+02   1.38000000000E+02  h27787.4    
   1.55094538952E+02   1.36550000000E+02  h27787.5    
   1.56238191675E+02   1.35930000000E+02  h27787.6    
   1.54760873823E+02   1.34140000000E+02  h27787.7    
   1.65050007889E+02   1.69900000000E+02  h27792.1    
   1.64723740229E+02   1.68010000000E+02  h27792.2    
   1.64276557478E+02   1.67650000000E+02  h27792.3    
   1.64003685394E+02   1.66720000000E+02  h27792.4    
   1.63875415537E+02   1.68020000000E+02  h27792.5    
   1.64754802031E+02   1.68110000000E+02  h27792.6    
   1.64967808329E+02   1.67460000000E+02  h27792.7    
   1.65083768360E+02   1.67180000000E+02  h27792.8    
   1.65088204561E+02   1.66010000000E+02  h27792.9    
   1.64683336851E+02   1.65760000000E+02  h27792.10   
   1.68199859172E+02   1.82820000000E+02  h27793.1    
   1.68200839504E+02   1.83190000000E+02  h27793.2    
   1.68725676662E+02   1.87890000000E+02  h27798.1    
   1.68727757367E+02   1.82910000000E+02  h27798.2    
   1.55536195876E+02   1.60400000000E+02  h27802.1    
   1.54267767017E+02   1.60210000000E+02  h27802.2    
   1.52923346695E+02   1.60370000000E+02  h27802.3    
   1.51107857124E+02   1.59300000000E+02  h27802.4    
   1.49874344293E+02   1.58420000000E+02  h27802.5    
   1.49443521212E+02   1.58280000000E+02  h27802.6    
   1.49334504240E+02   1.57420000000E+02  h27802.7    
   1.49286394855E+02   1.56920000000E+02  h27802.8    
   1.49280699469E+02   1.56240000000E+02  h27802.9    
   1.48959721097E+02   1.54640000000E+02  h27802.10   
   1.48257759910E+02   1.50780000000E+02  h27802.11   
   1.47808774113E+02   1.49640000000E+02  h27802.12   
   1.44786227332E+02   1.50510000000E+02  h27802.13   
   1.42725876382E+02   1.47780000000E+02  h27802.14   
   1.42010043561E+02   1.46500000000E+02  h27802.15   
   1.41174321845E+02   1.44570000000E+02  h27802.16   
   1.69190464092E+02   1.90130000000E+02  h27805.1    
   1.69195520213E+02   1.84680000000E+02  h27805.2    
   1.73599840083E+02   1.68950000000E+02  h27806.1    
   1.73543114598E+02   1.68660000000E+02  h27806.2    
   1.73439545515E+02   1.68770000000E+02  h27806.3    
   1.73000806662E+02   1.66710000000E+02  h27806.4    
   1.72880846601E+02   1.65770000000E+02  h27806.5    
   1.72766265423E+02   1.66980000000E+02  h27806.6    
   1.72638007176E+02   1.66710000000E+02  h27806.7    
   1.72500102691E+02   1.65700000000E+02  h27806.8    
   1.72363519254E+02   1.66220000000E+02  h27806.9    
   1.72223999038E+02   1.65690000000E+02  h27806.10   
   1.72076975002E+02   1.66380000000E+02  h27806.11   
   1.71929443508E+02   1.66240000000E+02  h27806.12   
   1.71765177607E+02   1.66770000000E+02  h27806.13   
   1.71608920457E+02   1.65520000000E+02  h27806.14   
   1.71432616233E+02   1.63900000000E+02  h27806.15   
   1.71244065632E+02   1.63830000000E+02  h27806.16   
   1.71029501007E+02   1.63410000000E+02  h27806.17   
   1.70789516982E+02   1.63930000000E+02  h27806.18   
   1.70536172503E+02   1.61530000000E+02  h27806.19   
   1.70272314058E+02   1.62850000000E+02  h27806.20   
   1.69992708880E+02   1.60270000000E+02  h27806.21   
   1.69702505418E+02   1.60360000000E+02  h27806.22   
   1.69416420319E+02   1.61160000000E+02  h27806.23   
   1.69123688101E+02   1.60190000000E+02  h27806.24   
   1.68776681267E+02   1.61250000000E+02  h27806.25   
   1.68464925264E+02   1.61630000000E+02  h27806.26   
   1.67987214339E+02   1.59280000000E+02  h27806.27   
   1.67607188675E+02   1.59430000000E+02  h27806.28   
   1.66769650678E+02   1.57910000000E+02  h27806.29   
   1.66159291216E+02   1.57950000000E+02  h27806.30   
   1.65193305213E+02   1.58270000000E+02  h27806.31   
   2.03173725738E+02   2.82730000000E+02  h27812.1    
   2.03172272284E+02   2.93490000000E+02  h27812.2    
   2.03170643769E+02   2.82830000000E+02  h27812.3    
   2.03168646152E+02   2.93140000000E+02  h27812.4    
   2.03168032095E+02   2.93830000000E+02  h27812.5    
   2.03167540138E+02   2.90890000000E+02  h27812.6    
   2.03167266391E+02   2.89370000000E+02  h27812.7    
   2.03167292592E+02   2.89030000000E+02  h27812.8    
   2.03167577810E+02   2.92780000000E+02  h27812.9    
   2.03167959991E+02   2.90840000000E+02  h27812.10   
   2.03167738758E+02   2.90990000000E+02  h27812.11   
   2.03167568019E+02   2.92200000000E+02  h27812.12   
   2.03167698818E+02   2.93300000000E+02  h27812.13   
   2.03167990677E+02   2.94010000000E+02  h27812.14   
   2.03168216825E+02   2.92880000000E+02  h27812.15   
   2.03167921148E+02   2.92400000000E+02  h27812.16   
   2.03167420001E+02   2.93300000000E+02  h27812.17   
   2.03166833653E+02   2.93020000000E+02  h27812.18   
   2.03166076436E+02   2.89610000000E+02  h27812.19   
   2.03165139615E+02   2.93000000000E+02  h27812.20   
   2.03164119386E+02   2.90800000000E+02  h27812.21   
   2.03162904349E+02   2.92400000000E+02  h27812.22   
   2.03161406722E+02   2.91900000000E+02  h27812.23   
   2.03159018340E+02   2.92640000000E+02  h27812.24   
   2.03155978366E+02   2.93700000000E+02  h27812.25   
   2.03152800065E+02   2.92820000000E+02  h27812.26   
   2.03149708711E+02   2.92430000000E+02  h27812.27   
   2.03146532385E+02   2.92540000000E+02  h27812.28   
   2.03143813381E+02   2.92840000000E+02  h27812.29   
   2.03141346264E+02   2.92550000000E+02  h27812.30   
   2.03138822249E+02   2.83560000000E+02  h27812.31   
   2.03135764477E+02   2.81810000000E+02  h27812.32   
   2.03133094202E+02   2.85160000000E+02  h27812.33   
   2.03130298757E+02   2.84850000000E+02  h27812.34   
   2.03126309363E+02   2.83120000000E+02  h27812.35   
   1.69823794164E+02   1.87420000000E+02  h27813.1    
   1.69824771449E+02   1.85240000000E+02  h27813.2    
   8.67846772458E+01   9.74800000000E+01  h27816.1    
   8.67499910389E+01   9.55900000000E+01  h27816.2    
   8.68777145009E+01   1.11550000000E+02  h27816.3    
   8.69026355738E+01   1.03830000000E+02  h27816.4    
   8.68915999821E+01   1.03800000000E+02  h27816.5    
   8.65765147378E+01   9.78400000000E+01  h27816.6    
   8.65376659097E+01   9.62400000000E+01  h27816.7    
   8.64475469130E+01   9.97400000000E+01  h27816.8    
   8.63660018036E+01   1.04240000000E+02  h27816.9    
   8.64082378558E+01   1.09840000000E+02  h27816.10   
   8.64908259349E+01   1.01340000000E+02  h27816.11   
   8.64844592591E+01   9.90400000000E+01  h27816.12   
   8.64167530914E+01   1.01240000000E+02  h27816.13   
   8.63433968692E+01   1.01240000000E+02  h27816.14   
   8.63855917546E+01   1.12940000000E+02  h27816.15   
   8.64611292291E+01   1.15740000000E+02  h27816.16   
   8.65493815236E+01   1.04540000000E+02  h27816.17   
   8.66012383706E+01   1.01540000000E+02  h27816.18   
   8.66695768168E+01   9.92400000000E+01  h27816.19   
   8.66061077845E+01   1.09500000000E+02  h27816.20   
   8.65592456344E+01   1.04390000000E+02  h27816.21   
   8.64963469801E+01   1.00390000000E+02  h27816.22   
   8.64592493332E+01   1.00570000000E+02  h27816.23   
   8.64411485941E+01   1.08220000000E+02  h27816.24   
   8.64455908042E+01   1.04090000000E+02  h27816.25   
   8.64567983833E+01   1.05730000000E+02  h27816.26   
   8.64692611058E+01   1.03940000000E+02  h27816.27   
   8.64802960916E+01   1.10790000000E+02  h27816.28   
   8.64888916465E+01   1.08310000000E+02  h27816.29   
   8.65016881197E+01   1.04950000000E+02  h27816.30   
   8.65160666313E+01   1.02740000000E+02  h27816.31   
   8.65331299415E+01   1.06630000000E+02  h27816.32   
   8.65465592588E+01   1.29550000000E+02  h27816.33   
   8.65546174115E+01   1.09330000000E+02  h27816.34   
   8.65642699022E+01   1.03270000000E+02  h27816.35   
