 Inversion problem specifications ----->

   Number of parameters                                                 : 7
   Number of adjustable parameters                                      : 6
   Number of observations                                               : 1015
   Number of prior information equations                                : 0
   Number of observations plus prior information equations              : 1015
   Number of observations plus prior info. eqns. with non-zero weight   : 1015


 Cook's D ----->

 Observation_name       Stud_res        Leverage        var(h)/var(f)   Cooks_D         Hadis_stat
 Analysis of Cook's D ----->

 Influential observations with Cook's D > critical value [4/(nobs+nprior))] = 3.94089E-03
 (arranged in order of decreasing Cook's D)

 Observation_name       Cooks_D          Hadis_stat
 ofr_popple_05359355      122.8662         7.887633    
 ofr_sf_flmb_05359215     49.17274         2.789393    
 usfs243el01_gw_b         3.743216        0.9154080    
 usfs_239fl3_gw_b         1.354609        0.4896985    
 ofr_elk_05359350         1.222322        0.4274871    
 usfs_240fl5_gw_b        0.8638705        0.4508378    
 ofr_squaw_05359871      0.8366551        0.3913404    
 usfs_243el02_gw_b       0.6756690        0.3145932    
 ofr_sqrrl_05392202      0.6524649        0.3231141    
 oid:_55_best            0.3792799        0.5474733    
 oid:_565_best           0.3388694        0.4818654    
 ofr_sprnstd_05359100    0.3121809        0.2168050    
 ofr_scott_05393194      0.1801438        0.1613695    
 ap_flds_fcrd_mix        0.1162168        0.1421527    
 usfs_24214_mix_a        0.1137863        0.2581367    
 ofr_sailor_05359249     7.2634271E-02    0.1030671    
 usfs_24230_mix_b        5.3904117E-02    0.1057147    
 usfs_24213_mix_b        5.2700316E-02    9.5375236E-02
 usfs_24232_mix_b        4.9372481E-02    0.1189790    
 oid:_192_best           4.5430144E-02    0.1503180    
 oid:_934_best           4.1431383E-02    7.7346143E-02
 oid:_913_best           2.8431548E-02    7.7163751E-02
 oid:_372_best           2.4251028E-02    7.0865975E-02
 oid:_911_best           1.9329689E-02    6.2519479E-02
 oid:_675_best           1.7795507E-02    5.0511290E-02
 oid:_954_best           1.7795381E-02    0.1131692    
 oid:_907_best           1.5531200E-02    5.0351539E-02
 oid:_912_best           1.4127140E-02    4.6857062E-02
 oid:_148_best           1.3672328E-02    4.7490122E-02
 oid:_145_best           1.2694326E-02    4.2723269E-02
 oid:_528_best           1.2658822E-02    5.0998115E-02
 oid:_1000_best          1.2597051E-02    6.2275817E-02
 oid:_307_best           1.0642685E-02    4.9945223E-02
 ofr_deer_05359809       9.4136946E-03    3.7296976E-02
 oid:_910_best           8.8518152E-03    3.6647841E-02
 oid:_543_best           8.7853476E-03    4.1586260E-02
 oid:_165_best           7.1725861E-03    3.7986253E-02
 oid:_279_best           7.0281582E-03    3.9487565E-02
 ofr_somo_05393160       6.8707559E-03    4.7500033E-02
 oid:_297_best           5.9947209E-03    3.7366373E-02
 oid:_210_best           5.9680682E-03    2.9744945E-02
 oid:_567_best           5.8016543E-03    2.8970149E-02
 oid:_76_best            5.6027853E-03    5.7172061E-02
 oid:_534_best           5.4911463E-03    3.8464560E-02
 oid:_1017_best          5.4643115E-03    6.0494982E-02
 oid:_656_best           5.4403884E-03    2.9889770E-02
 oid:_916_best           5.3969226E-03    3.3848379E-02
 oid:_306_best           5.2899699E-03    3.0130760E-02
 oid:_1016_best          5.2103942E-03    3.6716614E-02
 oid:_932_best           5.1572484E-03    2.7294357E-02
 oid:_963_best           4.6665042E-03    2.6043769E-02
 oid:_168_best           4.4573544E-03    2.9829858E-02
 usfs_24233_gw_b         4.0898915E-03    2.6092153E-02


 Analysis of Hadi's H^2 influence statistic ----->

 Influential observations with Hadi's statistic > critical value [mean(H^2)+2*sqrt(var(H^2)] = 0.55523
 (arranged in order of decreasing Hadi's statistic)

 Observation_name       Hadis_stat       Cooks_D
 ofr_popple_05359355      7.887633         122.8662    
 ofr_sf_flmb_05359215     2.789393         49.17274    
 usfs243el01_gw_b        0.9154080         3.743216    

 Observations constituting 90th to 100th percentile of Hadi's statistic.
 (arranged in order of decreasing Hadi's statistic)

 Observation_name       Hadis_stat       Cooks_D
 ofr_popple_05359355      7.887633         122.8662    
 ofr_sf_flmb_05359215     2.789393         49.17274    
 usfs243el01_gw_b        0.9154080         3.743216    
 oid:_55_best            0.5474733        0.3792799    
 usfs_239fl3_gw_b        0.4896985         1.354609    
 oid:_565_best           0.4818654        0.3388694    
 usfs_240fl5_gw_b        0.4508378        0.8638705    
 ofr_elk_05359350        0.4274871         1.222322    
 ofr_squaw_05359871      0.3913404        0.8366551    
 ofr_sqrrl_05392202      0.3231141        0.6524649    
 usfs_243el02_gw_b       0.3145932        0.6756690    
 usfs_24214_mix_a        0.2581367        0.1137863    
 ofr_sprnstd_05359100    0.2168050        0.3121809    
 ofr_scott_05393194      0.1613695        0.1801438    
 oid:_192_best           0.1503180        4.5430144E-02
 ap_flds_fcrd_mix        0.1421527        0.1162168    
 usfs_24232_mix_b        0.1189790        4.9372481E-02
 oid:_954_best           0.1131692        1.7795381E-02
 usfs_24230_mix_b        0.1057147        5.3904117E-02
 ofr_sailor_05359249     0.1030671        7.2634271E-02
 usfs_24213_mix_b        9.5375236E-02    5.2700316E-02
 oid:_1193_best          8.0258847E-02    3.7181899E-03
 oid:_934_best           7.7346143E-02    4.1431383E-02
 oid:_913_best           7.7163751E-02    2.8431548E-02
 oid:_372_best           7.0865975E-02    2.4251028E-02
 oid:_911_best           6.2519479E-02    1.9329689E-02
 oid:_1000_best          6.2275817E-02    1.2597051E-02
 oid:_1017_best          6.0494982E-02    5.4643115E-03
 oid:_76_best            5.7172061E-02    5.6027853E-03
 ofr_thndr_053922926     5.1705460E-02    1.9079864E-03
 oid:_528_best           5.0998115E-02    1.2658822E-02
 oid:_675_best           5.0511290E-02    1.7795507E-02
 oid:_907_best           5.0351539E-02    1.5531200E-02
 oid:_307_best           4.9945223E-02    1.0642685E-02
 oid:_251_best           4.9716567E-02    3.0783374E-03
 oid:_140_best           4.9610879E-02    3.0740396E-03
 oid:_936_best           4.8060362E-02    1.2273488E-03
 ofr_somo_05393160       4.7500033E-02    6.8707559E-03
 oid:_148_best           4.7490122E-02    1.3672328E-02
 oid:_912_best           4.6857062E-02    1.4127140E-02
 ofr_willow_05392290     4.4565504E-02    1.4288742E-03
 usfs_24234_mix_b        4.4057681E-02    1.4444583E-04
 oid:_145_best           4.2723269E-02    1.2694326E-02
 oid:_543_best           4.1586260E-02    8.7853476E-03
 oid:_249_best           3.9775446E-02    6.3638931E-04
 oid:_935_best           3.9713850E-02    3.3862752E-03
 oid:_279_best           3.9487565E-02    7.0281582E-03
 oid:_534_best           3.8464560E-02    5.4911463E-03
 oid:_358_best           3.8169389E-02    3.3644001E-03
 oid:_165_best           3.7986253E-02    7.1725861E-03
 oid:_443_best           3.7892177E-02    2.4522310E-04
 oid:_297_best           3.7366373E-02    5.9947209E-03
 ofr_deer_05359809       3.7296976E-02    9.4136946E-03
 oid:_1016_best          3.6716614E-02    5.2103942E-03
 oid:_910_best           3.6647841E-02    8.8518152E-03
 oid:_916_best           3.3848379E-02    5.3969226E-03
 oid:_275_best           3.2168123E-02    1.3719115E-03
 oid:_437_best           3.1875474E-02    3.4008786E-05
 oid:_905_best           3.1844942E-02    2.4777830E-03
 oid:_416_best           3.1467949E-02    1.8577132E-04
 oid:_56_best            3.0617412E-02    7.6357429E-06
 oid:_306_best           3.0130760E-02    5.2899699E-03
 oid:_656_best           2.9889770E-02    5.4403884E-03
 oid:_168_best           2.9829858E-02    4.4573544E-03
 oid:_326_best           2.9749337E-02    2.3606896E-03
 oid:_210_best           2.9744945E-02    5.9680682E-03
 oid:_564_best           2.9257387E-02    3.1437249E-04
 oid:_567_best           2.8970149E-02    5.8016543E-03
 oid:_932_best           2.7294357E-02    5.1572484E-03
 oid:_924_best           2.7264707E-02    1.2104662E-04
 oid:_127_best           2.6206345E-02    3.3095625E-03
 oid:_152_best           2.6189212E-02    8.3950897E-04
 usfs_24233_gw_b         2.6092153E-02    4.0898915E-03
 oid:_963_best           2.6043769E-02    4.6665042E-03
 oid:_562_best           2.6013392E-02    4.0103055E-06
 oid:_494_best           2.5419290E-02    3.7034217E-03
 oid:_964_best           2.4607557E-02    3.5167026E-03
 oid:_615_best           2.3465780E-02    3.7620156E-03
 oid:_62_best            2.3385840E-02    3.8246266E-03
 oid:_332_best           2.3301381E-02    2.9702034E-03
 oid:_931_best           2.2686463E-02    3.1528630E-03
 oid:_922_best           2.2678925E-02    3.5930757E-03
 oid:_960_best           2.2464898E-02    1.4577738E-03
 oid:_914_best           2.2396394E-02    3.5013587E-03
 oid:_633_best           2.1910535E-02    2.3297871E-03
 oid:_134_best           2.1882947E-02    3.0613108E-03
 oid:_445_best           2.1342402E-02    1.2235036E-03
 oid:_58_best            2.1261239E-02    1.4560180E-03
 oid:_390_best           2.1222243E-02    1.6214060E-03
 oid:_535_best           2.1060757E-02    2.8456365E-03
 oid:_458_best           2.1010180E-02    3.8731136E-04
 oid:_453_best           2.0993176E-02    3.8631300E-04
 oid:_135_best           2.0677645E-02    2.6867491E-03
 oid:_284_best           2.0506351E-02    9.9333443E-04
 oid:_310_best           2.0388399E-02    2.7801983E-03
 oid:_974_best           1.9973931E-02    2.7775019E-03
 oid:_712_best           1.9873882E-02    2.7182126E-03
 oid:_1198_best          1.9715840E-02    4.6336202E-04
 oid:_339_best           1.9035993E-02    3.8988688E-04
 oid:_908_best           1.8948553E-02    2.2964981E-03
 oid:_367_best           1.8782936E-02    2.3984760E-03
 oid:_930_best           1.8446115E-02    2.1997369E-03

 Observations constituting 80th to 90th percentile of Hadi's statistic.
 (arranged in order of decreasing Hadi's statistic)

 Observation_name       Hadis_stat       Cooks_D
 oid:_142_best           1.8108545E-02    2.2392899E-03
 oid:_945_best           1.8047912E-02    1.1693134E-03
 ap_mainbranch_gw        1.7900510E-02    9.6138141E-05
 oid:_345_best           1.7621093E-02    2.1693159E-03
 oid:_909_best           1.7201306E-02    7.0413911E-04
 oid:_545_best           1.7158117E-02    7.6855591E-04
 oid:_1013_best          1.7128502E-02    1.9320712E-03
 oid:_544_best           1.6714659E-02    1.6777411E-03
 oid:_341_best           1.6517342E-02    1.9090451E-03
 oid:_319_best           1.6201047E-02    1.8235543E-03
 oid:_125_best           1.5789745E-02    1.0721272E-03
 oid:_288_best           1.5748102E-02    5.9645432E-04
 oid:_1004_best          1.5743024E-02    8.1385103E-04
 oid:_429_best           1.5696324E-02    1.1250237E-03
 oid:_994_best           1.5619074E-02    1.5685978E-03
 oid:_118_best           1.5402822E-02    7.6351413E-04
 oid:_948_best           1.5133154E-02    2.6357870E-04
 oid:_185_best           1.5052072E-02    1.5824446E-03
 oid:_1447_best          1.4924517E-02    1.2131465E-03
 oid:_196_best           1.4814637E-02    1.5051936E-03
 oid:_112_best           1.4600866E-02    6.2624322E-04
 oid:_193_best           1.4380832E-02    3.5364266E-04
 oid:_947_best           1.4064816E-02    7.4020917E-04
 oid:_962_best           1.4035759E-02    1.1815707E-03
 oid:_923_best           1.4030607E-02    6.2810663E-05
 oid:_937_best           1.3870609E-02    7.8443108E-04
 oid:_207_best           1.3804017E-02    1.3220232E-03
 oid:_501_best           1.3609197E-02    1.2731383E-03
 oid:_138_best           1.3451904E-02    1.2322739E-03
 oid:_255_best           1.3244001E-02    1.2276244E-03
 oid:_250_best           1.3208381E-02    1.1432877E-03
 oid:_107_best           1.3119773E-02    1.1153366E-03
 ap_dsofdam_gw           1.2771383E-02    5.2953816E-04
 oid:_169_best           1.2702178E-02    9.0648671E-04
 ofr_swmsgr_05392298     1.2637930E-02    1.1924999E-04
 oid:_627_best           1.2554632E-02    1.0693803E-03
 oid:_323_best           1.2485590E-02    4.3733918E-04
 oid:_573_best           1.2342191E-02    3.2024156E-04
 oid:_606_best           1.2269787E-02    1.0143835E-03
 oid:_715_best           1.2122392E-02    9.9901010E-04
 oid:_348_best           1.1984368E-02    7.2490450E-04
 oid:_75_best            1.1894462E-02    7.4821557E-05
 oid:_951_best           1.1750156E-02    7.4053075E-04
 oid:_957_best           1.1725318E-02    9.1474939E-04
 oid:_173_best           1.1719862E-02    7.5298818E-04
 oid:_1023_best          1.1616574E-02    8.9625128E-04
 oid:_435_best           1.1583941E-02    7.6964944E-04
 oid:_291_best           1.1348846E-02    2.5463958E-04
 oid:_177_best           1.1345331E-02    7.0503878E-04
 oid:_247_best           1.1264460E-02    8.6981671E-04
 oid:_933_best           1.1058929E-02    1.4570053E-04
 oid:_381_best           1.0978953E-02    2.2399376E-04
 oid:_277_best           1.0933706E-02    5.9733063E-04
 oid:_357_best           1.0926042E-02    4.7689266E-04
 oid:_60_best            1.0800921E-02    2.8195039E-04
 oid:_374_best           1.0747846E-02    9.2166687E-07
 oid:_556_best           1.0695091E-02    5.1204613E-04
 oid:_244_best           1.0644681E-02    6.1004417E-04
 oid:_220_best           1.0596319E-02    7.7207387E-04
 oid:_1014_best          1.0594294E-02    6.3255492E-04
 oid:_1006_best          1.0408827E-02    3.3766896E-04
 oid:_961_best           1.0263980E-02    2.6763592E-04
 oid:_626_best           1.0258741E-02    2.8010141E-04
 oid:_1024_best          1.0252970E-02    6.6034892E-04
 oid:_1203_best          1.0225109E-02    6.9404839E-04
 oid:_268_best           1.0143605E-02    7.1946291E-04
 oid:_399_best           1.0132035E-02    4.0059423E-04
 oid:_640_best           1.0099938E-02    3.6524324E-04
 oid:_252_best           1.0053042E-02    5.9160219E-04
 oid:_976_best           1.0003403E-02    7.0005338E-04
 oid:_625_best           9.9913510E-03    5.8289796E-04
 oid:_226_best           9.9776938E-03    6.9379903E-04
 oid:_179_best           9.8235001E-03    3.1665567E-04
 oid:_141_best           9.8187277E-03    4.5227683E-04
 oid:_195_best           9.6099074E-03    5.2044022E-04
 oid:_720_best           9.4843317E-03    5.9088507E-04
 oid:_283_best           9.4766369E-03    2.1019118E-04
 oid:_1002_best          9.4723700E-03    2.2494875E-04
 oid:_847_best           9.4329227E-03    6.8256555E-05
 oid:_178_best           9.4086295E-03    6.4239362E-05
 oid:_946_best           9.3716289E-03    1.0235812E-04
 oid:_257_best           9.3688883E-03    5.2555828E-04
 oid:_208_best           9.2928041E-03    3.2688269E-04
 oid:_378_best           9.2216600E-03    1.5030547E-04
 oid:_850_best           9.1566263E-03    5.6661760E-04
 oid:_438_best           9.1468929E-03    2.5278216E-04
 oid:_229_best           9.0650249E-03    4.8871635E-04
 oid:_106_best           8.9079008E-03    1.6526662E-04
 oid:_74_best            8.8706324E-03    1.2432195E-04
 oid:_403_best           8.8251497E-03    1.2997915E-05
 oid:_133_best           8.7912324E-03    4.6288104E-04
 oid:_619_best           8.6514875E-03    1.7267002E-04
 oid:_322_best           8.6268435E-03    8.5884619E-06
 oid:_1018_best          8.6027321E-03    1.5573666E-04
 oid:_624_best           8.4502258E-03    4.5822166E-04
 oid:_342_best           8.4252682E-03    2.7004252E-04
 oid:_440_best           8.3483654E-03    2.7506758E-04
 oid:_977_best           8.2724318E-03    4.2218312E-05
 oid:_409_best           8.2708604E-03    3.0182563E-04
 oid:_643_best           8.1624286E-03    1.1301133E-04
 oid:_309_best           8.0486460E-03    4.4704764E-04



 DFBETAS ----->

                       kparkfalls__  bedrockk____  pfrecharge__  cdrainage___  cseepage____  cstream_____
 oid:_1_poor             7.296465E-07 -9.149621E-08 -2.501412E-07  2.592756E-07  5.521073E-08  3.492918E-07
 oid:_12_poor           -9.266424E-05 -2.229512E-05 -9.277893E-05 -6.684104E-05 -1.221704E-04  1.412851E-05
 oid:_13_fair           -1.226074E-03  1.386711E-03 -1.958215E-03 -1.102326E-03 -7.066664E-04 -2.818863E-03
 oid:_16_fair           -4.736516E-03  1.744334E-03 -3.499406E-03 -3.766151E-03 -2.191803E-03 -5.301673E-03
 oid:_18_fair            1.195891E-03 -2.462083E-04 -4.578619E-04  9.907016E-04 -2.846806E-04  7.982015E-04
 oid:_23_fair            2.407594E-04 -7.323613E-05  4.152173E-04  9.240213E-04 -1.667119E-05  3.319723E-04
 oid:_36_fair            1.276520E-05  1.154360E-06 -1.615328E-05  9.858149E-07 -9.042215E-07 -6.951450E-06
 oid:_39_fair           -1.852110E-04  4.972137E-05 -7.172616E-04  3.004617E-04 -6.077521E-04 -4.295872E-04
 oid:_46_fair            1.722479E-04 -3.443222E-05  1.504791E-04 -8.169563E-05  1.598217E-04  2.323584E-04
 oid:_50_fair            3.270414E-06  3.121916E-05  1.699695E-07  9.276776E-05  1.378271E-05 -9.581402E-05
 oid:_52_fair            1.213160E-03  4.086753E-05 -2.824818E-03  1.964492E-03 -1.752118E-03 -7.727240E-04
 oid:_55_best           -0.566629     -0.268980      0.437443     -0.419822     -0.323355      0.881835    
 oid:_56_best           -3.264982E-03 -8.095768E-04  3.239579E-03  1.159243E-03 -1.642038E-03  2.966585E-03
 oid:_57_poor           -4.532865E-04  1.761014E-05  1.236982E-04 -1.205742E-04 -1.286501E-04 -1.058353E-04
 oid:_58_best            4.252336E-02 -5.760904E-03  3.926031E-02  9.242621E-02  1.050311E-02  3.172461E-02
 oid:_59_best            5.473575E-03 -8.508650E-04  4.066043E-03  1.215869E-02  4.951453E-04  4.017677E-03
 oid:_60_best           -2.384392E-02  1.335925E-03 -3.257783E-02 -1.076524E-02 -2.765823E-02 -2.223241E-02
 oid:_62_best           -0.106030     -6.537604E-04 -6.423140E-02  3.121743E-02 -0.119144     -4.000235E-02
 oid:_63_best            1.512829E-03 -2.740537E-04  1.277748E-03  3.378733E-03  1.640163E-04  1.296023E-03
 oid:_64_best           -1.141996E-06  6.267134E-07 -2.012524E-06 -1.211248E-06 -4.507051E-07 -3.024736E-06
 oid:_65_best            1.094809E-03 -2.187796E-04  9.790318E-04  2.365057E-03  1.363439E-04  1.044668E-03
 oid:_66_best            1.452616E-02  5.306078E-03  1.515715E-02 -1.810634E-03  2.731726E-02 -7.971612E-03
 oid:_68_best           -2.443001E-03  5.921310E-04 -2.288433E-03 -6.845766E-03  3.017950E-04 -2.488931E-03
 oid:_69_best           -1.658546E-03  3.786241E-04 -1.585165E-03 -4.355692E-03  4.841604E-05 -1.662484E-03
 oid:_70_best            1.057417E-02 -1.811088E-03  9.925678E-03  2.624260E-02  1.066260E-03  8.730259E-03
 oid:_71_best           -2.609116E-02  3.778124E-03 -3.395400E-02 -2.783275E-02 -2.548809E-02 -1.941925E-02
 oid:_72_best           -7.747017E-03  1.395344E-03 -7.143029E-03 -1.847750E-02 -8.327886E-04 -6.681258E-03
 oid:_74_best            4.580092E-03 -7.290260E-03  1.952686E-02  6.511154E-03  7.402533E-03  1.883242E-02
 oid:_75_best            1.593946E-02  3.131920E-04  6.996901E-03 -4.468503E-03  1.653594E-02  4.345851E-03
 oid:_76_best            3.876956E-02 -3.151701E-02  0.114871      5.678803E-02  2.246881E-02  0.152458    
 oid:_81_fair           -2.062469E-03 -7.285857E-04 -2.273024E-03  2.040491E-04 -3.896106E-03  1.010265E-03
 oid:_84_fair            8.435994E-04  2.124126E-04  4.391479E-04 -1.640404E-03  1.750131E-03 -3.450369E-04
 oid:_92_poor            4.566197E-06 -6.615574E-07  1.558343E-05  3.483809E-06  9.667461E-06  9.219439E-06
